status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,home_ownership,grade,outcome,emp_length,emp_len_,borrower_score
Charged Off,4750,f,18300,8.98,9.74623,4967,23.50,RENT,6.80,default,0,f,0.65
Charged Off,10000,f,43000,23.50,10.02780,13095,74.80,RENT,3.20,default,0,f,0.60
Charged Off,3000,f,40000,23.88,3.39780,171,3.40,MORTGAGE,2.40,default,0,f,0.60
Charged Off,3450,f,12000,14.20,12.73800,4795,73.80,RENT,3.80,default,0,f,0.40
Charged Off,12000,f,36000,16.70,13.60900,13692,86.10,OWN,4.20,default,0,f,0.35
Charged Off,9950,f,30000,17.82,13.28600,8419,65.80,OWN,5.80,default,0,f,0.40
Charged Off,5375,f,25000,5.42,9.52560,3354,61.00,RENT,3.80,default,9,t,0.30
Charged Off,8000,f,24700,26.09,12.82590,9961,76.00,RENT,5.60,default,0,f,0.45
Charged Off,8875,f,39000,19.94,9.29077,4553,41.40,RENT,4.20,default,0,f,0.50
Charged Off,24575,f,63000,19.18,17.28190,20380,65.30,RENT,3.80,default,11,t,0.65
Charged Off,3000,f,16812,13.06,7.44611,4554,48.40,RENT,4.60,default,0,f,0.45
Charged Off,6625,f,22248,27.29,13.33660,13033,95.10,RENT,4.00,default,0,f,0.55
Charged Off,8400,f,27000,7.56,11.46310,848,4.80,MORTGAGE,6.40,default,0,f,0.60
Charged Off,8875,f,26000,22.80,15.12320,6755,92.50,OWN,3.80,default,0,f,0.30
Charged Off,6500,f,22671,33.29,11.81420,7627,58.20,MORTGAGE,4.40,default,0,f,0.15
Charged Off,3500,f,25000,21.75,6.09504,8676,38.60,OWN,3.40,default,0,f,0.45
Charged Off,14000,f,39630,20.62,14.29400,6315,55.90,MORTGAGE,6.00,default,0,f,0.30
Charged Off,5000,f,21000,20.86,10.54860,11528,93.00,RENT,3.80,default,0,f,0.40
Charged Off,3975,f,27000,7.59,6.20089,4,0.10,RENT,4.80,default,0,f,0.55
Charged Off,2700,f,48000,23.18,2.31800,26734,94.10,MORTGAGE,4.40,default,0,f,0.35
Charged Off,6950,f,37750,2.99,8.01505,2686,21.70,RENT,3.40,default,0,f,0.70
Charged Off,11000,f,33840,23.22,12.87230,13857,55.20,RENT,5.60,default,0,f,0.40
Charged Off,12250,f,35163,21.77,13.95550,14095,85.40,RENT,5.80,default,0,f,0.40
Fully Paid,10000,f,43200,1.28,8.63944,304,2.00,RENT,6.80,paid off,5,t,0.80
Charged Off,6350,f,23000,26.66,11.52050,9412,88.00,RENT,4.60,default,0,f,0.30
Charged Off,15000,f,50000,23.71,7.02912,36449,58.10,RENT,6.80,default,5,t,0.45
Charged Off,3625,f,13704,12.61,10.70320,6731,75.60,RENT,6.00,default,0,f,0.35
Charged Off,6250,f,47283,31.29,5.39687,10989,43.40,MORTGAGE,4.20,default,0,f,0.35
Charged Off,5000,f,26000,25.57,7.78154,3298,36.60,OWN,6.00,default,0,f,0.50
Charged Off,10000,f,35205,24.24,11.10150,20229,72.50,RENT,5.40,default,0,f,0.25
Charged Off,4800,f,35000,28.18,5.59920,22439,87.70,MORTGAGE,4.20,default,0,f,0.45
Charged Off,3500,f,19000,13.77,8.30589,4765,33.10,RENT,2.20,default,0,f,0.30
Charged Off,3250,f,22500,18.76,6.16107,7587,54.60,RENT,5.00,default,0,f,0.40
Charged Off,4000,f,16333,9.99,9.44321,4535,38.10,RENT,5.20,default,0,f,0.40
Charged Off,8000,f,45000,22.67,7.12160,11636,29.40,RENT,5.80,default,0,f,0.45
Fully Paid,21600,f,65000,8.77,13.94290,19978,82.90,RENT,5.00,paid off,0,f,0.60
Charged Off,5375,f,26088,20.12,8.78795,10046,80.40,MORTGAGE,5.00,default,0,f,0.45
Charged Off,12000,f,72500,17.65,7.26571,9059,58.40,RENT,3.60,default,0,f,0.60
Charged Off,4950,f,17450,20.26,12.23170,5726,68.20,OWN,3.20,default,0,f,0.60
Charged Off,9750,f,27950,28.42,14.24200,16412,67.80,OWN,4.20,default,0,f,0.55
Charged Off,1750,f,20000,8.92,3.57240,803,17.50,MORTGAGE,4.20,default,0,f,0.45
Charged Off,8875,f,27070,15.69,13.13350,7614,68.60,MORTGAGE,5.80,default,0,f,0.50
Charged Off,9000,f,45000,5.25,8.09253,5140,47.60,MORTGAGE,6.00,default,0,f,0.35
Charged Off,10500,f,31600,24.19,13.31050,19601,84.50,MORTGAGE,5.80,default,0,f,0.50
Charged Off,6000,f,30000,18.24,8.53040,7531,84.60,OWN,5.00,default,0,f,0.35
Charged Off,4000,f,13360,26.95,12.33770,3817,16.70,RENT,4.40,default,0,f,0.75
Charged Off,10000,f,65000,27.43,6.69748,21957,62.90,OWN,3.40,default,8,t,0.35
Charged Off,13000,f,60200,15.81,9.40106,14849,69.70,RENT,3.40,default,0,f,0.35
Default,9750,f,29000,32.48,13.31380,9206,78.00,RENT,5.60,default,0,f,0.40
Charged Off,23800,f,54000,21.78,17.45330,15708,55.90,RENT,5.60,default,0,f,0.20
Charged Off,20000,f,48000,17.58,18.13900,28119,77.90,RENT,3.40,default,0,f,0.30
Charged Off,9600,f,65000,21.54,5.77218,6555,52.00,MORTGAGE,5.40,default,0,f,0.45
Charged Off,5375,f,21000,18.40,11.23540,3406,77.40,MORTGAGE,3.60,default,0,f,0.35
Charged Off,10000,f,40000,16.08,10.66320,11485,71.30,MORTGAGE,5.00,default,0,f,0.40
Charged Off,10625,f,31875,30.46,14.51140,17940,80.60,RENT,3.40,default,0,f,0.20
Charged Off,10000,f,65000,25.07,6.69748,22481,80.90,RENT,3.40,default,0,f,0.30
Charged Off,3000,f,30000,18.32,4.50880,16404,71.60,RENT,2.20,default,0,f,0.60
Charged Off,10975,f,32000,14.78,14.62840,4136,44.00,OWN,5.00,default,11,t,0.50
Charged Off,25000,f,70000,5.33,14.30660,14993,62.70,MORTGAGE,5.80,default,0,f,0.45
Charged Off,3600,f,20000,24.30,8.06160,5844,81.20,RENT,4.00,default,0,f,0.30
Charged Off,4500,f,40368,17.39,4.18579,4557,23.60,MORTGAGE,6.80,default,0,f,0.60
Charged Off,4500,f,40000,7.08,4.89780,3566,66.00,RENT,3.40,default,0,f,0.35
Charged Off,20000,f,45000,22.13,18.54590,21836,100.60,MORTGAGE,4.60,default,0,f,0.40
Charged Off,11875,f,34000,20.96,13.65040,4881,36.70,RENT,5.40,default,0,f,0.70
Fully Paid,3150,t,69996,23.42,1.32625,11365,93.90,RENT,2.20,paid off,1,t,0.50
Charged Off,8975,f,26352,34.52,13.90530,18532,63.70,OWN,4.20,default,0,f,0.20
Charged Off,2500,f,40000,27.63,2.72100,3548,40.30,RENT,3.40,default,0,f,0.20
Charged Off,6500,f,23000,17.27,12.18570,13549,66.70,RENT,3.20,default,0,f,0.50
Charged Off,14300,f,36000,12.87,16.36800,5973,45.90,MORTGAGE,4.40,default,0,f,0.60
Charged Off,12800,f,48200,21.49,11.07980,10819,49.50,RENT,3.40,default,11,t,0.65
Charged Off,7200,f,40000,4.11,8.15460,4447,27.00,RENT,2.40,default,3,t,0.80
Charged Off,10000,f,76000,24.66,5.67363,19513,97.60,MORTGAGE,3.20,default,0,f,0.35
Charged Off,2000,f,56000,13.26,1.41321,18136,84.70,OWN,5.80,default,11,t,0.50
Charged Off,4000,f,40000,19.17,4.43040,10191,58.20,RENT,3.80,default,0,f,0.45
Charged Off,5800,f,42000,25.31,6.11829,5038,68.10,RENT,3.80,default,1,t,0.40
Charged Off,4000,f,27200,13.73,6.19412,4102,28.70,RENT,4.80,default,0,f,0.70
Charged Off,8000,f,42000,13.77,7.34429,4119,34.00,RENT,5.20,default,0,f,0.55
Charged Off,9750,f,30000,12.64,12.53120,9186,51.90,MORTGAGE,5.20,default,0,f,0.40
Charged Off,6950,f,33532,25.98,8.46213,9554,85.30,OWN,4.20,default,0,f,0.30
Charged Off,16000,f,55000,26.23,12.88840,12503,48.50,RENT,3.80,default,0,f,0.50
Charged Off,35000,f,112000,16.78,13.16170,24287,46.50,MORTGAGE,4.80,default,0,f,0.40
Charged Off,10625,f,32000,16.31,14.31670,15987,65.50,MORTGAGE,3.20,default,0,f,0.55
Charged Off,6000,f,40000,10.59,6.76320,9317,66.10,RENT,2.20,default,0,f,0.55
Charged Off,4650,f,50000,19.06,3.63480,2115,13.40,MORTGAGE,5.40,default,0,f,0.45
Charged Off,5600,f,40000,7.77,5.89650,10848,84.70,MORTGAGE,4.80,default,0,f,0.35
Charged Off,20000,f,52384,10.29,16.46270,10675,73.60,OWN,3.20,default,0,f,0.35
Charged Off,10750,f,31500,14.90,14.85680,18584,65.90,OWN,3.40,default,0,f,0.30
Charged Off,3600,f,48000,19.38,3.32300,3755,50.10,RENT,3.80,default,3,t,0.50
Charged Off,3800,f,56000,11.87,3.12964,610,50.80,RENT,3.00,default,0,f,0.30
Charged Off,2700,f,10606,20.82,10.93310,6727,74.70,RENT,5.00,default,0,f,0.30
Charged Off,6000,f,123026,19.56,2.14677,32911,80.30,RENT,3.80,default,0,f,0.55
Charged Off,5750,f,29000,9.23,8.66069,5475,74.00,MORTGAGE,3.40,default,0,f,0.30
Charged Off,8450,f,32317,12.18,10.92470,1117,18.60,MORTGAGE,4.40,default,0,f,0.35
Charged Off,9500,f,27198,9.93,13.75030,4315,53.90,MORTGAGE,5.40,default,0,f,0.40
Charged Off,10000,f,30000,27.16,13.49880,5423,84.70,MORTGAGE,5.80,default,0,f,0.40
Charged Off,6600,f,35297,2.35,7.70513,3465,80.60,MORTGAGE,4.20,default,0,f,0.35
Charged Off,8000,f,24845,27.44,13.45330,15101,85.30,RENT,4.40,default,0,f,0.15
Charged Off,10000,f,30000,26.92,13.30880,6940,78.90,OWN,5.60,default,0,f,0.40
Charged Off,5500,f,20000,15.27,10.82580,6542,22.30,MORTGAGE,5.40,default,0,f,0.55
Charged Off,5375,f,29000,11.63,7.61131,6396,35.10,RENT,6.00,default,0,f,0.50
Charged Off,8000,f,35000,4.95,9.12617,4724,53.10,RENT,5.60,default,0,f,0.60
Charged Off,2000,f,9360,24.36,9.40641,1513,38.80,RENT,3.80,default,0,f,0.40
Charged Off,13475,t,25000,21.89,14.87950,9943,65.80,RENT,4.20,default,11,t,0.50
Charged Off,6000,f,65000,11.68,3.46615,18268,47.20,MORTGAGE,6.80,default,0,f,0.50
Charged Off,10000,f,60000,22.08,6.61520,5626,29.30,RENT,5.60,default,9,t,0.45
Charged Off,5250,f,42100,34.80,4.97900,7752,41.70,MORTGAGE,5.60,default,0,f,0.35
Charged Off,14000,f,52656,27.44,11.10870,22927,66.80,RENT,4.40,default,0,f,0.45
Charged Off,4750,f,17004,23.29,11.83350,8847,75.60,RENT,4.80,default,0,f,0.20
Charged Off,15000,f,50000,18.67,12.14900,15372,68.00,MORTGAGE,5.80,default,0,f,0.45
Charged Off,21000,f,65000,13.74,14.11160,27301,61.10,RENT,3.40,default,0,f,0.35
Charged Off,9800,f,36000,23.10,10.86900,8680,61.10,MORTGAGE,5.60,default,0,f,0.25
Charged Off,11500,f,65000,12.20,7.44332,8637,45.20,MORTGAGE,4.60,default,0,f,0.50
Charged Off,7000,f,40000,28.86,7.31190,19588,72.80,RENT,4.40,default,0,f,0.40
Charged Off,1800,f,60000,13.50,1.32060,552,27.60,RENT,3.80,default,0,f,0.70
Charged Off,9750,f,30000,13.96,13.39200,9179,22.20,RENT,4.20,default,0,f,0.70
Charged Off,10000,f,125000,21.89,3.08371,86016,81.20,MORTGAGE,5.20,default,7,t,0.45
Charged Off,8000,f,40000,3.21,8.58900,1137,42.10,RENT,5.00,default,0,f,0.50
Charged Off,11875,f,43000,33.91,11.61820,8476,70.00,RENT,4.60,default,11,t,0.45
Charged Off,2000,f,14040,25.81,5.87009,5820,51.10,RENT,4.20,default,0,f,0.35
Charged Off,5400,f,30000,26.28,7.86240,5788,42.90,RENT,3.40,default,0,f,0.45
Charged Off,7825,f,24000,24.35,15.03750,12660,79.60,RENT,3.00,default,0,f,0.20
Charged Off,22675,f,58789,16.68,16.56390,13389,56.30,OWN,5.00,default,0,f,0.60
Charged Off,9450,f,28000,28.41,15.36090,3828,73.60,RENT,2.60,default,2,t,0.55
Charged Off,14675,f,36000,24.80,16.74000,14141,61.00,RENT,6.00,default,0,f,0.40
Charged Off,20000,f,47556,13.07,19.26850,14599,69.90,RENT,2.80,default,0,f,0.60
Charged Off,18600,f,90088,10.19,8.24341,31703,82.60,MORTGAGE,5.60,default,0,f,0.55
Charged Off,7000,f,42713,10.12,7.03823,6395,48.80,MORTGAGE,5.00,default,0,f,0.45
Charged Off,3250,f,65000,25.81,2.19194,22117,67.20,OWN,3.60,default,0,f,0.55
Charged Off,19000,f,54000,25.87,14.80240,8764,87.60,RENT,4.60,default,0,f,0.35
Charged Off,5875,f,35000,19.05,7.74171,5700,44.20,RENT,3.00,default,0,f,0.25
Charged Off,10000,f,38000,29.49,10.84390,12989,79.20,RENT,4.20,default,0,f,0.50
Charged Off,8875,f,30000,19.56,11.98040,14500,46.50,RENT,5.80,default,0,f,0.45
Charged Off,12000,f,38000,22.26,13.19400,10486,83.20,RENT,4.40,default,0,f,0.35
Charged Off,10000,f,50720,21.92,8.29472,3632,41.70,MORTGAGE,4.60,default,0,f,0.60
Charged Off,9250,f,30000,14.08,11.53000,10562,52.30,MORTGAGE,6.60,default,0,f,0.60
Charged Off,7350,f,62000,34.26,4.86832,32557,71.20,MORTGAGE,6.00,default,0,f,0.40
Charged Off,4925,f,25092,32.14,8.25777,5913,70.40,RENT,4.60,default,0,f,0.45
Charged Off,6950,f,30000,22.40,10.29200,10363,77.90,OWN,4.00,default,0,f,0.40
Charged Off,16000,t,50000,21.14,9.66360,21627,70.50,RENT,3.80,default,1,t,0.35
Charged Off,10000,f,45000,12.77,9.87253,12933,94.40,OWN,4.00,default,0,f,0.50
Charged Off,4000,f,16836,32.29,10.27440,3197,55.10,RENT,3.20,default,0,f,0.50
Charged Off,3000,f,26000,9.55,4.95554,6506,31.70,RENT,5.00,default,0,f,0.70
Charged Off,7000,f,42000,30.11,6.86771,13656,60.40,MORTGAGE,4.20,default,0,f,0.35
Charged Off,11500,f,34000,8.01,14.77380,6124,56.70,MORTGAGE,3.40,default,0,f,0.40
Charged Off,4500,f,25000,7.54,7.99680,3772,94.30,RENT,4.00,default,0,f,0.55
Charged Off,23325,f,52000,7.66,18.42050,7247,69.00,OWN,6.00,default,0,f,0.45
Charged Off,2700,f,16560,14.35,6.90725,5886,86.60,RENT,4.80,default,0,f,0.50
Charged Off,10750,f,32400,12.30,13.06150,9940,64.50,MORTGAGE,5.40,default,0,f,0.50
Charged Off,11000,f,34000,16.41,13.70510,8312,69.30,MORTGAGE,4.80,default,0,f,0.40
Charged Off,3000,f,35000,30.62,3.75737,8779,73.00,MORTGAGE,3.60,default,0,f,0.40
Charged Off,19000,f,43000,27.10,19.44980,21683,57.50,MORTGAGE,3.80,default,0,f,0.45
Charged Off,6500,f,26000,21.23,10.92000,19858,70.90,MORTGAGE,3.40,default,0,f,0.45
Charged Off,7500,f,24000,17.75,13.05650,11662,86.30,MORTGAGE,4.40,default,0,f,0.55
Charged Off,10000,f,68688,20.53,6.29595,24204,85.10,RENT,3.20,default,0,f,0.35
Charged Off,12000,f,36000,24.40,14.12030,1835,32.80,MORTGAGE,4.80,default,0,f,0.50
Charged Off,5000,f,40000,24.45,5.06220,7466,39.70,MORTGAGE,5.80,default,0,f,0.35
Charged Off,4000,f,32328,28.80,5.01076,7596,67.80,MORTGAGE,5.80,default,0,f,0.40
Charged Off,13750,f,43000,13.48,13.17630,11418,55.20,MORTGAGE,4.20,default,0,f,0.55
Charged Off,10000,f,44000,26.54,9.49582,13310,76.10,MORTGAGE,4.40,default,0,f,0.55
Charged Off,9750,f,28000,30.60,15.05870,9867,50.10,OWN,3.20,default,0,f,0.50
Charged Off,9450,f,40500,5.83,9.18548,4063,45.10,RENT,5.40,default,0,f,0.50
Charged Off,4950,f,19956,26.04,10.50750,3171,35.60,MORTGAGE,4.80,default,0,f,0.45
Charged Off,25975,f,65492,22.83,17.80670,20081,100.40,MORTGAGE,2.20,default,0,f,0.45
Charged Off,35000,f,147600,14.03,11.12800,265122,90.70,MORTGAGE,1.80,default,0,f,0.50
Charged Off,19000,f,57000,13.47,14.31490,20064,68.20,MORTGAGE,5.00,default,0,f,0.60
Charged Off,3200,f,13920,31.38,9.87241,5221,23.30,RENT,5.00,default,0,f,0.50
Charged Off,4375,f,16000,22.13,11.42480,6131,42.30,RENT,4.40,default,0,f,0.30
Charged Off,5575,f,25000,10.70,9.38208,7815,62.50,RENT,4.60,default,0,f,0.40
Charged Off,10600,f,60000,25.28,7.27980,8954,74.00,MORTGAGE,4.20,default,0,f,0.55
Charged Off,8875,f,25460,27.29,14.31520,4290,51.10,MORTGAGE,6.00,default,0,f,0.50
Charged Off,8000,f,40000,5.70,8.88510,6474,57.60,MORTGAGE,4.00,default,0,f,0.65
Charged Off,16100,f,60000,22.12,11.81140,13697,39.90,MORTGAGE,3.80,default,0,f,0.55
Charged Off,15000,f,72000,14.80,8.08567,13431,40.00,MORTGAGE,5.20,default,0,f,0.60
Charged Off,10000,f,40000,11.61,11.30280,12758,80.20,MORTGAGE,2.40,default,0,f,0.30
Charged Off,9600,f,55000,5.36,7.39396,5489,56.00,MORTGAGE,4.80,default,0,f,0.50
Charged Off,10000,f,50000,3.50,8.64912,4917,41.00,MORTGAGE,3.20,default,0,f,0.50
Charged Off,10625,f,31788,14.35,14.65190,4815,80.20,MORTGAGE,3.60,default,0,f,0.55
Charged Off,1550,f,58560,25.45,1.02746,37163,82.10,MORTGAGE,5.20,default,0,f,0.30
Charged Off,13250,f,46000,27.65,11.17930,12814,54.10,MORTGAGE,5.20,default,0,f,0.50
Charged Off,5600,f,18778,27.03,13.75480,9803,84.50,RENT,3.00,default,0,f,0.30
Charged Off,11125,f,58000,5.60,8.12524,8908,88.80,RENT,4.80,default,0,f,0.65
Charged Off,3625,f,14000,21.26,11.78490,6829,79.40,RENT,2.60,default,0,f,0.20
Charged Off,5375,f,30000,10.32,7.82600,6991,69.90,RENT,3.40,default,0,f,0.35
Charged Off,18225,f,40761,23.38,18.94020,10108,74.90,RENT,4.80,default,0,f,0.50
Charged Off,23325,f,71000,25.31,13.49100,28854,72.30,MORTGAGE,6.00,default,0,f,0.25
Charged Off,6000,f,15000,0.00,16.54320,0,0.00,RENT,3.20,default,4,t,0.55
Charged Off,10925,f,41304,21.27,11.20450,17533,74.30,MORTGAGE,4.80,default,0,f,0.25
Charged Off,16000,f,57000,19.26,11.56670,12229,61.10,RENT,4.20,default,0,f,0.50
Charged Off,5175,f,29000,20.81,7.45572,3891,23.70,MORTGAGE,4.40,default,0,f,0.45
Charged Off,12000,f,77000,11.97,6.13512,30922,67.70,MORTGAGE,5.40,default,0,f,0.65
Charged Off,5000,f,39000,15.29,5.60000,9143,62.20,RENT,3.40,default,6,t,0.45
Charged Off,10000,f,70000,27.94,5.62389,15592,39.30,MORTGAGE,5.40,default,0,f,0.45
Charged Off,19250,f,46000,18.21,18.09700,25443,59.90,MORTGAGE,3.20,default,0,f,0.60
Charged Off,7000,f,70000,7.18,4.32446,16266,76.70,MORTGAGE,3.20,default,0,f,0.35
Charged Off,10000,f,77400,9.16,5.15845,17330,63.90,OWN,5.60,default,0,f,0.45
Charged Off,8000,f,30000,23.76,11.29640,12449,42.50,RENT,4.80,default,0,f,0.40
Charged Off,15000,f,40000,24.85,15.77640,20513,94.50,RENT,4.60,default,0,f,0.20
Charged Off,10000,f,38000,10.39,11.14770,11363,49.40,RENT,4.80,default,0,f,0.50
Charged Off,14575,f,80000,8.01,7.50720,14241,65.30,RENT,4.20,default,0,f,0.50
Charged Off,15000,f,45000,20.56,13.09410,17811,68.80,RENT,5.80,default,3,t,0.30
Charged Off,20675,f,46000,7.51,19.43660,24063,47.60,OWN,3.20,default,0,f,0.60
Charged Off,8600,f,32000,25.69,11.22860,8769,40.40,OWN,4.40,default,0,f,0.25
Charged Off,25950,f,59066,30.88,18.61070,25980,84.40,MORTGAGE,4.80,default,0,f,0.45
Charged Off,1000,f,20000,0.90,2.32140,406,81.20,RENT,1.20,default,0,f,0.35
Charged Off,8000,f,35000,20.84,9.88457,15377,62.90,RENT,3.20,default,0,f,0.45
Charged Off,12000,f,55954,31.61,9.08482,5006,51.10,MORTGAGE,4.80,default,0,f,0.30
Charged Off,4950,f,21000,19.66,10.19370,10969,40.60,RENT,3.20,default,0,f,0.50
Charged Off,5800,t,30000,1.00,5.83840,0,0.00,RENT,3.80,default,3,t,0.75
Charged Off,9600,f,36000,17.63,11.64770,12070,70.60,MORTGAGE,3.40,default,0,f,0.20
Charged Off,8250,f,53089,33.90,6.20468,12099,37.30,MORTGAGE,5.60,default,0,f,0.55
Charged Off,6200,f,25000,13.54,9.76320,9932,28.40,RENT,5.40,default,0,f,0.40
Charged Off,15875,f,36000,30.33,19.41070,31146,93.00,RENT,3.80,default,0,f,0.35
Charged Off,5000,f,17280,12.85,12.85490,5414,82.00,OWN,4.00,default,0,f,0.35
Charged Off,11025,f,34784,25.18,12.65480,23870,27.20,MORTGAGE,5.60,default,0,f,0.35
Charged Off,4200,f,66000,27.51,2.57709,21556,68.20,MORTGAGE,5.80,default,0,f,0.40
Charged Off,2750,f,10968,12.25,11.41140,4056,81.10,RENT,2.60,default,0,f,0.35
Charged Off,5375,f,19480,17.56,12.47490,6069,66.00,RENT,2.40,default,0,f,0.60
Charged Off,6650,f,25000,13.73,11.66060,13387,88.10,RENT,3.60,default,0,f,0.45
Charged Off,8000,f,46789,15.72,7.52638,6222,46.40,RENT,3.80,default,0,f,0.45
Charged Off,2700,f,18120,10.20,6.91722,5328,87.30,RENT,1.20,default,0,f,0.60
Charged Off,5825,f,21000,29.83,12.32290,8688,93.40,MORTGAGE,4.00,default,0,f,0.30
Charged Off,9450,f,27900,17.16,13.95700,5971,33.60,MORTGAGE,4.20,default,0,f,0.55
Charged Off,9900,f,54000,22.02,8.03667,8656,69.80,MORTGAGE,3.60,default,0,f,0.60
Charged Off,14125,f,70000,28.68,7.94366,22278,56.30,MORTGAGE,5.40,default,0,f,0.60
Charged Off,21600,f,73000,20.71,11.98260,28556,52.30,OWN,5.80,default,0,f,0.45
Charged Off,3000,f,12552,20.27,10.87860,4770,51.80,RENT,2.60,default,0,f,0.30
Charged Off,8875,f,25500,15.91,14.54160,11939,66.00,MORTGAGE,4.40,default,0,f,0.50
Charged Off,14000,f,47000,23.54,13.01080,3902,84.80,RENT,3.40,default,0,f,0.30
Charged Off,11450,f,48000,31.00,10.50020,10690,49.50,OWN,3.80,default,0,f,0.45
Charged Off,10000,f,71000,27.97,6.09093,16078,85.10,OWN,3.20,default,11,t,0.30
Charged Off,7500,f,44400,27.89,7.68811,19771,97.90,MORTGAGE,2.60,default,0,f,0.40
Charged Off,10000,f,39500,13.09,9.96638,14003,46.10,MORTGAGE,5.40,default,0,f,0.40
Charged Off,6000,f,34000,27.81,7.27165,11613,35.80,MORTGAGE,4.20,default,0,f,0.40
Charged Off,3000,f,23000,25.15,5.60191,1883,58.80,RENT,5.00,default,0,f,0.25
Charged Off,25700,f,75000,9.47,14.41620,17339,58.20,OWN,4.60,default,0,f,0.35
Charged Off,11000,f,34000,33.39,13.89390,10636,91.70,RENT,5.00,default,0,f,0.30
Charged Off,9950,f,29000,15.56,14.13810,11787,64.10,OWN,4.20,default,0,f,0.35
Charged Off,15000,f,48000,21.85,13.75550,18785,69.60,OWN,3.80,default,0,f,0.40
Charged Off,3250,f,30130,6.65,4.79203,3517,82.70,RENT,4.00,default,0,f,0.15
Charged Off,19600,f,43847,28.52,17.84740,30000,69.30,OWN,5.60,default,0,f,0.55
Charged Off,8000,f,74400,12.21,4.42661,35638,97.70,MORTGAGE,5.00,default,9,t,0.35
Charged Off,15000,f,105000,13.89,5.88663,12031,38.30,MORTGAGE,4.20,default,0,f,0.60
Charged Off,4225,f,15036,27.13,12.70390,9589,76.70,RENT,2.40,default,0,f,0.35
Charged Off,16000,f,155000,26.49,4.00630,58888,54.20,RENT,5.20,default,0,f,0.40
Charged Off,12000,f,75000,7.82,6.29840,10320,8.90,MORTGAGE,5.20,default,11,t,0.60
Charged Off,2000,f,12000,33.60,7.53600,5163,87.50,RENT,2.40,default,0,f,0.55
Charged Off,3050,f,15012,15.83,9.18545,5060,92.00,RENT,2.40,default,0,f,0.35
Charged Off,2100,f,7200,9.50,12.78670,2118,16.00,RENT,3.60,default,0,f,0.50
Charged Off,8500,f,25000,8.35,14.60160,7613,34.00,RENT,5.00,default,0,f,0.60
Charged Off,4000,f,15000,22.32,12.37920,9034,93.10,RENT,1.20,default,0,f,0.35
Charged Off,13100,f,49464,14.90,10.42580,13303,47.90,MORTGAGE,5.40,default,0,f,0.45
Charged Off,12000,f,40000,14.08,12.36180,12254,72.10,RENT,4.20,default,0,f,0.35
Charged Off,12000,f,58000,29.20,8.37869,34170,76.70,OWN,5.80,default,0,f,0.60
Charged Off,17625,f,52000,26.33,13.96640,17537,58.10,RENT,4.20,default,0,f,0.35
Charged Off,15000,f,48000,17.45,12.30200,5893,32.40,RENT,5.40,default,0,f,0.45
Charged Off,9325,f,35750,29.71,11.20180,18281,87.10,RENT,5.00,default,0,f,0.35
Charged Off,5000,f,49000,10.97,4.26343,6409,64.10,MORTGAGE,4.40,default,0,f,0.35
Charged Off,9600,f,45000,26.48,9.03707,11809,62.50,MORTGAGE,4.80,default,0,f,0.40
Charged Off,4000,f,36000,1.70,4.89100,952,28.80,RENT,3.80,default,0,f,0.45
Charged Off,6325,f,27564,6.36,9.92338,5756,69.30,MORTGAGE,3.20,default,0,f,0.55
Charged Off,19375,f,105000,13.82,7.03109,19382,50.70,MORTGAGE,7.00,default,0,f,0.35
Charged Off,4000,f,22000,14.13,8.22055,4655,22.30,RENT,2.40,default,0,f,0.60
Charged Off,13000,f,44628,19.71,12.17070,21690,78.90,MORTGAGE,4.40,default,0,f,0.30
Charged Off,9750,f,30000,32.00,13.76720,3860,89.80,OWN,4.80,default,0,f,0.25
Charged Off,20000,f,64800,19.65,12.67460,23972,81.50,MORTGAGE,6.00,default,0,f,0.15
Charged Off,7000,f,24680,8.18,12.99530,6101,74.40,RENT,2.80,default,0,f,0.55
Charged Off,25725,f,90550,15.01,11.18390,25734,60.60,RENT,5.40,default,0,f,0.65
Charged Off,11700,f,35000,23.05,13.34670,17460,64.40,MORTGAGE,5.60,default,0,f,0.35
Charged Off,9475,f,54000,19.09,7.53533,18657,74.60,MORTGAGE,5.00,default,0,f,0.40
Charged Off,20800,f,51000,15.65,16.80560,25157,101.00,MORTGAGE,4.20,default,0,f,0.45
Charged Off,15000,f,60000,13.98,11.10640,7160,59.20,RENT,4.00,default,0,f,0.70
Charged Off,10850,f,32567,26.90,14.11280,10159,45.90,RENT,4.80,default,0,f,0.40
Charged Off,35000,f,130000,15.33,11.32660,32755,90.50,RENT,4.60,default,0,f,0.55
Charged Off,4725,f,16584,20.69,12.54120,7856,47.90,OWN,3.80,default,0,f,0.50
Charged Off,8000,f,52280,30.19,6.39342,21542,76.70,MORTGAGE,4.40,default,0,f,0.50
Charged Off,10000,f,32000,7.80,13.64960,9770,89.60,OWN,3.40,default,0,f,0.40
Charged Off,18000,f,65000,14.75,10.74780,18780,65.70,MORTGAGE,5.20,default,0,f,0.45
Charged Off,2875,f,16272,24.93,7.98820,3413,39.20,RENT,2.40,default,0,f,0.60
Charged Off,18125,f,46000,21.26,15.51130,23925,52.20,MORTGAGE,5.40,default,0,f,0.30
Charged Off,17625,f,40000,14.85,19.39530,5784,49.40,RENT,3.80,default,0,f,0.40
Charged Off,6500,f,41000,31.69,6.42029,33842,93.00,MORTGAGE,5.80,default,0,f,0.50
